phylum,class,order,family,genus,species,specificEpithet,sex,sampleSizeValue,body mass,body mass_minimum,body mass_maximum,metabolic rate,metabolic rate_minimum,metabolic rate_maximum,original respiratoryQuotient,original temperature,mass-specific metabolic rate,brain size
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia midas,midas,,1,0.000057414,,,,,,,,,0.00000144
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia midas,midas,,1,0.000066934,,,,,,,,,0.00000128
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia midas,midas,,1,0.000100186,,,,,,,,,0.0000014
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia midas,midas,,1,0.000083857,,,,,,,,,0.000001268
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia midas,midas,,1,0.000105375,,,,,,,,,0.000001384
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia midas,midas,,1,0.000072835,,,,,,,,,0.000001182
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia midas,midas,,1,0.000033988,,,,,,,,,0.000000876
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia midas,midas,,1,0.000046325,,,,,,,,,0.000000904
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia midas,midas,,1,0.00007017,,,,,,,,,0.000001101
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia midas,midas,,1,0.000089125,,,,,,,,,0.00000122
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia midas,midas,,1,0.000087207,,,,,,,,,0.000001284
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia nigriceps,nigriceps,,1,0.000029772,,,,,,,,,0.000000802
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia nigriceps,nigriceps,,1,0.00003788,,,,,,,,,0.000000774
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia nigriceps,nigriceps,,1,0.000040513,,,,,,,,,0.000000845
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia nigriceps,nigriceps,,1,0.000051948,,,,,,,,,0.00000085
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia nigriceps,nigriceps,,1,0.000077081,,,,,,,,,0.000001121
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia nigriceps,nigriceps,,1,0.00007433,,,,,,,,,0.000001125
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia nigriceps,nigriceps,,1,0.000082891,,,,,,,,,0.00000107
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia nigriceps,nigriceps,,1,0.000099754,,,,,,,,,0.000001232
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia nigriceps,nigriceps,,1,0.000089543,,,,,,,,,0.000001099
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia nigriceps,nigriceps,,1,0.000083681,,,,,,,,,0.000001113
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000040145,,,,,,,,,0.000000974
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000049047,,,,,,,,,0.000001061
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000062603,,,,,,,,,0.0000012
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000077132,,,,,,,,,0.000001237
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000083928,,,,,,,,,0.000001301
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000094456,,,,,,,,,0.00000135
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000045646,,,,,,,,,0.00000095
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000022306,,,,,,,,,0.000000607
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000026676,,,,,,,,,0.000000745
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000119796,,,,,,,,,0.000001471
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000102054,,,,,,,,,0.000001373
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000127825,,,,,,,,,0.000001509
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000121093,,,,,,,,,0.000001525
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000027773,,,,,,,,,0.000000782
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000032848,,,,,,,,,0.00000084
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000052452,,,,,,,,,0.000001082
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000060025,,,,,,,,,0.000001094
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia pyriformis,pyriformis,,1,0.000072051,,,,,,,,,0.000001225
Arthropoda,Insecta,Hymenoptera,Vespidae,Angiopolybia,Angiopolybia pallens,pallens,,2,,,,,,,,,,1.54E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Angiopolybia,Angiopolybia pallens,pallens,,3,,,,,,,,,,1.38E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Miscocyttarus,Miscocyttarus mastigophorus,mastigophorus,,3,,,,,,,,,,0.000000259
Arthropoda,Insecta,Hymenoptera,Vespidae,Miscocyttarus,Miscocyttarus mastigophorus,mastigophorus,,3,,,,,,,,,,2.61E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes,Polistes instabilis,instabilis,,2,,,,,,,,,,4.76E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes,Polistes instabilis,instabilis,,6,,,,,,,,,,5.44E-07
Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca gregaria,gregaria,,10,,,,,,,,,,7.21E-07
Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila melanogaster,melanogaster,female,1,,,,,,,,,,4.33E-09
Arthropoda,Insecta,Hymenoptera,Vespidae,Agelaia,Agelaia xanthopus,xanthopus,,1,,,,,,,,,,2.90E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Agelaia,Agelaia xanthopus,xanthopus,,1,,,,,,,,,,2.57E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Agelaia,Agelaia xanthopus,xanthopus,,1,,,,,,,,,,2.57E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Agelaia,Agelaia xanthopus,xanthopus,,1,,,,,,,,,,3.23E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Agelaia,Agelaia xanthopus,xanthopus,,1,,,,,,,,,,3.30E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Angiopolybia,Angiopolybia ischkai,ischkai,,1,,,,,,,,,,1.38E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Angiopolybia,Angiopolybia ischkai,ischkai,,1,,,,,,,,,,1.68E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Angiopolybia,Angiopolybia ischkai,ischkai,,1,,,,,,,,,,1.61E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Angiopolybia,Angiopolybia ischkai,ischkai,,1,,,,,,,,,,1.73E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Angiopolybia,Angiopolybia ischkai,ischkai,,1,,,,,,,,,,1.42E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Apoica,Apoica pallens,pallens,,1,,,,,,,,,,3.42E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Apoica,Apoica pallens,pallens,,1,,,,,,,,,,2.81E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Apoica,Apoica pallens,pallens,,1,,,,,,,,,,4.25E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Apoica,Apoica pallens,pallens,,1,,,,,,,,,,3.18E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Apoica,Apoica pallens,pallens,,1,,,,,,,,,,3.69E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Apoica,Apoica pallens,pallens,,1,,,,,,,,,,3.69E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Brachygastra,Brachygastra smithii,smithii,,1,,,,,,,,,,2.16E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Brachygastra,Brachygastra smithii,smithii,,1,,,,,,,,,,2.75E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Brachygastra,Brachygastra smithii,smithii,,1,,,,,,,,,,2.41E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Brachygastra,Brachygastra smithii,smithii,,1,,,,,,,,,,2.36E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Brachygastra,Brachygastra smithii,smithii,,1,,,,,,,,,,2.34E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Brachygastra,Brachygastra smithii,smithii,,1,,,,,,,,,,2.52E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Brachygastra,Brachygastra smithii,smithii,,1,,,,,,,,,,2.21E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Brachygastra,Brachygastra smithii,smithii,,1,,,,,,,,,,2.01E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Charterginus,Charterginus fulvus,fulvus,,1,,,,,,,,,,1.72E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Charterginus,Charterginus fulvus,fulvus,,1,,,,,,,,,,1.88E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Charterginus,Charterginus fulvus,fulvus,,1,,,,,,,,,,1.72E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Charterginus,Charterginus fulvus,fulvus,,1,,,,,,,,,,1.45E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Charterginus,Charterginus fulvus,fulvus,,1,,,,,,,,,,1.46E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Charterginus,Charterginus fulvus,fulvus,,1,,,,,,,,,,1.47E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Charterginus,Charterginus fulvus,fulvus,,1,,,,,,,,,,1.96E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Charterginus,Charterginus fulvus,fulvus,,1,,,,,,,,,,1.73E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Leipomeles,Leipomeles dorsata,dorsata,,1,,,,,,,,,,7.60E-08
Arthropoda,Insecta,Hymenoptera,Vespidae,Leipomeles,Leipomeles dorsata,dorsata,,1,,,,,,,,,,9.11E-08
Arthropoda,Insecta,Hymenoptera,Vespidae,Leipomeles,Leipomeles dorsata,dorsata,,1,,,,,,,,,,9.04E-08
Arthropoda,Insecta,Hymenoptera,Vespidae,Leipomeles,Leipomeles dorsata,dorsata,,1,,,,,,,,,,9.19E-08
Arthropoda,Insecta,Hymenoptera,Vespidae,Leipomeles,Leipomeles dorsata,dorsata,,1,,,,,,,,,,8.97E-08
Arthropoda,Insecta,Hymenoptera,Vespidae,Leipomeles,Leipomeles dorsata,dorsata,,1,,,,,,,,,,8.28E-08
Arthropoda,Insecta,Hymenoptera,Vespidae,Nectarinella,Nectarinella championi,championi,,1,,,,,,,,,,1.24E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Nectarinella,Nectarinella championi,championi,,1,,,,,,,,,,1.49E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Nectarinella,Nectarinella championi,championi,,1,,,,,,,,,,1.01E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Nectarinella,Nectarinella championi,championi,,1,,,,,,,,,,1.20E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Nectarinella,Nectarinella championi,championi,,1,,,,,,,,,,1.23E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Nectarinella,Nectarinella championi,championi,,1,,,,,,,,,,1.12E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Nectarinella,Nectarinella championi,championi,,1,,,,,,,,,,1.20E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Nectarinella,Nectarinella championi,championi,,1,,,,,,,,,,1.13E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Nectarinella,Nectarinella championi,championi,,1,,,,,,,,,,1.00E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Nectarinella,Nectarinella championi,championi,,1,,,,,,,,,,1.11E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Parachartergus,Parachartergus smithii,smithii,,1,,,,,,,,,,1.90E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Parachartergus,Parachartergus smithii,smithii,,1,,,,,,,,,,2.13E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Parachartergus,Parachartergus smithii,smithii,,1,,,,,,,,,,1.69E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Parachartergus,Parachartergus smithii,smithii,,1,,,,,,,,,,1.91E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Parachartergus,Parachartergus smithii,smithii,,1,,,,,,,,,,1.91E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Parachartergus,Parachartergus smithii,smithii,,1,,,,,,,,,,1.99E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Parachartergus,Parachartergus smithii,smithii,,1,,,,,,,,,,1.95E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Parachartergus,Parachartergus smithii,smithii,,1,,,,,,,,,,1.82E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Parachartergus,Parachartergus smithii,smithii,,1,,,,,,,,,,1.93E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia aequatorialis,aequatorialis,,1,,,,,,,,,,1.92E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia aequatorialis,aequatorialis,,1,,,,,,,,,,1.77E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia aequatorialis,aequatorialis,,1,,,,,,,,,,1.82E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia aequatorialis,aequatorialis,,1,,,,,,,,,,1.80E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia aequatorialis,aequatorialis,,1,,,,,,,,,,1.90E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia aequatorialis,aequatorialis,,1,,,,,,,,,,2.13E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia aequatorialis,aequatorialis,,1,,,,,,,,,,2.16E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia aequatorialis,aequatorialis,,1,,,,,,,,,,2.31E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia aequatorialis,aequatorialis,,1,,,,,,,,,,2.06E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia aequatorialis,aequatorialis,,1,,,,,,,,,,2.10E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia aequatorialis,aequatorialis,,1,,,,,,,,,,2.06E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia dimidiata,dimidiata,,1,,,,,,,,,,2.67E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia dimidiata,dimidiata,,1,,,,,,,,,,3.14E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia dimidiata,dimidiata,,1,,,,,,,,,,3.06E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia dimidiata,dimidiata,,1,,,,,,,,,,4.44E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia dimidiata,dimidiata,,1,,,,,,,,,,4.08E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia dimidiata,dimidiata,,1,,,,,,,,,,4.07E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia emaciata,emaciata,,1,,,,,,,,,,1.64E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia emaciata,emaciata,,1,,,,,,,,,,1.69E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia emaciata,emaciata,,1,,,,,,,,,,1.53E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia emaciata,emaciata,,1,,,,,,,,,,1.62E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia emaciata,emaciata,,1,,,,,,,,,,1.83E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia emaciata,emaciata,,1,,,,,,,,,,1.82E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia emaciata,emaciata,,1,,,,,,,,,,1.68E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia emaciata,emaciata,,1,,,,,,,,,,1.80E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia flavitincta,flavitincta,,1,,,,,,,,,,4.22E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia flavitincta,flavitincta,,1,,,,,,,,,,3.79E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia flavitincta,flavitincta,,1,,,,,,,,,,4.39E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia flavitincta,flavitincta,,1,,,,,,,,,,3.82E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia flavitincta,flavitincta,,1,,,,,,,,,,4.19E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia flavitincta,flavitincta,,1,,,,,,,,,,3.73E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia flavitincta,flavitincta,,1,,,,,,,,,,3.56E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia flavitincta,flavitincta,,1,,,,,,,,,,4.10E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia jurinei,jurinei,,1,,,,,,,,,,4.49E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia jurinei,jurinei,,1,,,,,,,,,,3.92E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia jurinei,jurinei,,1,,,,,,,,,,3.86E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia jurinei,jurinei,,1,,,,,,,,,,4.43E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia jurinei,jurinei,,1,,,,,,,,,,3.93E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia jurinei,jurinei,,1,,,,,,,,,,3.48E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia jurinei,jurinei,,1,,,,,,,,,,5.07E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia jurinei,jurinei,,1,,,,,,,,,,4.15E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia jurinei,jurinei,,1,,,,,,,,,,4.15E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia plebeja,plebeja,,1,,,,,,,,,,1.52E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia plebeja,plebeja,,1,,,,,,,,,,1.41E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia plebeja,plebeja,,1,,,,,,,,,,1.53E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia plebeja,plebeja,,1,,,,,,,,,,1.44E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia plebeja,plebeja,,1,,,,,,,,,,1.41E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia plebeja,plebeja,,1,,,,,,,,,,1.39E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia plebeja,plebeja,,1,,,,,,,,,,1.50E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia plebeja,plebeja,,1,,,,,,,,,,1.50E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia plebeja,plebeja,,1,,,,,,,,,,1.65E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia raui,raui,,1,,,,,,,,,,2.00E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia raui,raui,,1,,,,,,,,,,1.57E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia raui,raui,,1,,,,,,,,,,2.11E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia raui,raui,,1,,,,,,,,,,2.40E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia raui,raui,,1,,,,,,,,,,2.17E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia raui,raui,,1,,,,,,,,,,2.26E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia raui,raui,,1,,,,,,,,,,2.31E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia raui,raui,,1,,,,,,,,,,2.68E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia raui,raui,,1,,,,,,,,,,2.64E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia raui,raui,,1,,,,,,,,,,2.73E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia raui,raui,,1,,,,,,,,,,2.62E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia raui,raui,,1,,,,,,,,,,2.49E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia raui,raui,,1,,,,,,,,,,2.49E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia rejecta,rejecta,,1,,,,,,,,,,2.86E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia rejecta,rejecta,,1,,,,,,,,,,2.81E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia rejecta,rejecta,,1,,,,,,,,,,2.52E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia rejecta,rejecta,,1,,,,,,,,,,2.81E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia rejecta,rejecta,,1,,,,,,,,,,2.93E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia richardsi,richardsi,,1,,,,,,,,,,1.43E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia richardsi,richardsi,,1,,,,,,,,,,1.45E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia richardsi,richardsi,,1,,,,,,,,,,1.40E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia richardsi,richardsi,,1,,,,,,,,,,2.22E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia richardsi,richardsi,,1,,,,,,,,,,2.35E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia richardsi,richardsi,,1,,,,,,,,,,2.31E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia richardsi,richardsi,,1,,,,,,,,,,1.77E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia richardsi,richardsi,,1,,,,,,,,,,1.78E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia richardsi,richardsi,,1,,,,,,,,,,1.66E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia richardsi,richardsi,,1,,,,,,,,,,1.63E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia richardsi,richardsi,,1,,,,,,,,,,2.04E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia richardsi,richardsi,,1,,,,,,,,,,1.85E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia richardsi,richardsi,,1,,,,,,,,,,1.52E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Protopolybia,Protopolybia exigua,exigua,,1,,,,,,,,,,1.11E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Protopolybia,Protopolybia exigua,exigua,,1,,,,,,,,,,1.06E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Protopolybia,Protopolybia exigua,exigua,,1,,,,,,,,,,1.01E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Protopolybia,Protopolybia exigua,exigua,,1,,,,,,,,,,1.15E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Protopolybia,Protopolybia exigua,exigua,,1,,,,,,,,,,1.17E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Protopolybia,Protopolybia exigua,exigua,,1,,,,,,,,,,1.03E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Synoeca,Synoeca septentrionalis,septentrionalis,,1,,,,,,,,,,4.11E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Synoeca,Synoeca septentrionalis,septentrionalis,,1,,,,,,,,,,7.33E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Synoeca,Synoeca septentrionalis,septentrionalis,,1,,,,,,,,,,5.24E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Synoeca,Synoeca septentrionalis,septentrionalis,,1,,,,,,,,,,4.60E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Synoeca,Synoeca septentrionalis,septentrionalis,,1,,,,,,,,,,6.56E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Synoeca,Synoeca septentrionalis,septentrionalis,,1,,,,,,,,,,6.44E-07
Arthropoda,Insecta,Hymenoptera,Vespidae,Synoeca,Synoeca septentrionalis,septentrionalis,,1,,,,,,,,,,6.66E-07
Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,impatiens,,1,,,,,,,,,,3.20E-06
Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,impatiens,,1,,,,,,,,,,2.60E-06
Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,impatiens,,1,,,,,,,,,,7.29E-07
Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,impatiens,,1,,,,,,,,,,5.89E-07
Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,impatiens,,1,,,,,,,,,,8.81E-07
Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,impatiens,,1,,,,,,,,,,2.67E-06
Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,impatiens,,1,,,,,,,,,,2.42E-06
Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,impatiens,,1,,,,,,,,,,1.45E-06
Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,impatiens,,1,,,,,,,,,,2.12E-06
