species,panth_bodymass_g,mean_long,Diet,logage,logmass,diet.new
Abrocoma_bennettii,250.5,27.6,?,3.3178157727231046,5.523458920524919,NA
Acinonyx_jubatus,50577.92,237,?,5.4680601411351315,10.831270396404877,NA
Acomys_cahirinus,41.16,65.4,Omnivore,4.180522258463153,3.717466910965849,Omnivore
Acomys_cilicicus,NA,48,?,3.871201010907891,NA,NA
Acomys_wilsoni,18.5,67.2,?,4.207673247529104,2.917770732084279,NA
Acrobates_pygmaeus,13.84,96,Omnivore,4.564348191467836,2.6275629501895237,Omnivore
Addax_nasomaculatus,96077.36,322.02,Herbivore,5.774613655416792,11.472908979273948,Herbivore
Aepyceros_melampus,52591.69,260.1,Herbivore,5.5610661724546055,10.870313401454014,Herbivore
Aepyprymnus_rufescens,2810.31,124.8,Herbivore,4.826712455935327,7.941050076527654,Herbivore
Ailuropoda_melanoleuca,117999.99,400.8,Omnivore,5.993462549770655,11.678439818702035,Omnivore
Ailurus_fulgens,5170.08,198,Omnivore,5.288267030694535,8.55064344127057,Omnivore
Alcelaphus_buselaphus,160937.86,255,Herbivore,5.541263545158426,11.988773606730895,Herbivore
Allactaga_elater,59,62.4,Omnivore,4.133565275375382,4.07753744390572,Omnivore
Allactaga_euphratica,232,50.4,Omnivore,3.919991175077323,5.44673737166631,Omnivore
Allactaga_major,NA,84,?,4.430816798843313,NA,NA
Allactaga_sibirica,NA,54,?,3.9889840465642745,NA,NA
Allenopithecus_nigroviridis,4749.96,300,Omnivore,5.703782474656201,8.465891475940598,Omnivore
Alouatta_caraya,5576.96,316.2,Herbivore,5.756374924775372,8.626399104048968,Herbivore
Alouatta_palliata,6576.99,294,Herbivore,5.683579767338681,8.791332472850142,Herbivore
Alouatta_seniculus,6398.31,300,Herbivore,5.703782474656201,8.763789171977123,Herbivore
Alticola_semicanus,NA,45.6,?,3.8199077165203406,NA,NA
Ammospermophilus_harrisii,126.57,127.2,Herbivore,4.845760650906022,4.840795514804357,Herbivore
Ammospermophilus_leucurus,103.92,102,Omnivore,4.624972813284271,4.643621372362344,Omnivore
Ammotragus_lervia,94202.22,256.2,Herbivore,5.545958389462633,11.453199027165741,Herbivore
Anoura_geoffroyi,15.15,120,Carnivore,4.787491742782046,2.7180005319553784,Carnivore
Antechinomys_laniger,25.57,40.8,Carnivore,3.708682081410116,3.2414197893030954,Carnivore
Antechinus_bellus,38.73,34.2,Carnivore,3.5322256440685598,3.6566144935266607,Carnivore
Antechinus_flavipes,44.33,44.4,Carnivore,3.7932394694381792,3.7916616487569623,Carnivore
Antechinus_stuartii,29.01,50.4,Omnivore,3.919991175077323,3.367640598133313,Omnivore
Antechinus_swainsonii,58.69,31.8,Omnivore,3.459466289786131,4.072269354570243,Omnivore
Antidorcas_marsupialis,33571.24,238.8,Herbivore,5.475626381518447,10.42142502703393,Herbivore
Antilocapra_americana,47450.01,174,Herbivore,5.159055299214529,10.767432014786207,Herbivore
Antilope_cervicapra,36301.1,264.9,Herbivore,5.579352396278024,10.499603322824118,Herbivore
Antrozous_pallidus,22.24,143.4,Carnivore,4.96563792816552,3.1018924693823817,Carnivore
Aonyx_capensis,19322.22,151.2,Carnivore,5.018603463745433,9.869011007997523,Carnivore
Aotus_azarae,929.57,360,?,5.886104031450156,6.834722113631974,NA
Aotus_lemurinus,865.96,310.8,?,5.739149618493492,6.76383871811923,NA
Aotus_trivirgatus,912.4,332.4,Omnivore,5.806339062981293,6.8160784904102325,Omnivore
Aotus_vociferans,872.99,265.2,?,5.580484258311707,6.771924101020273,NA
Apodemus_argenteus,NA,60,?,4.0943445622221,NA,NA
Apodemus_flavicollis,31.6,51,?,3.9318256327243257,3.4531571205928664,NA
Apodemus_peninsulae,NA,52.8,?,3.966511190712216,NA,NA
Apodemus_speciosus,43.75,63.6,?,4.152613470346076,3.7784916128036232,NA
Apodemus_sylvaticus,21.9,64.2,Omnivore,4.162003210695915,3.086486636822455,Omnivore
Arctictis_binturong,12999.99,298.2,?,5.697764402330638,9.472703867212608,NA
Arctocebus_calabarensis,258.01,156,Omnivore,5.049856007249537,5.552998343860403,Omnivore
Arctocephalus_australis,67979.43,309.6,?,5.735281141715572,11.126960438395889,NA
Arctocephalus_pusillus,178500,318.6,?,5.763936397475948,12.092343880201831,NA
Arctogalidia_trivirgata,2323.79,191.6,?,5.25540986553676,7.750954752443177,NA
Arctonyx_collaris,8166.52,178.3,?,5.183467524869095,9.007798148519766,NA
Artibeus_jamaicensis,43.63,175.2,Herbivore,5.165928178502291,3.775744987135518,Herbivore
Arvicanthis_niloticus,95.8,80.4,Omnivore,4.387014176184921,4.562262684976814,Omnivore
Arvicola_amphibius,120,45,Herbivore,3.8066624897703196,4.787491742782046,Herbivore
Atelerix_albiventris,293.44,136.8,?,4.918520005188451,5.6816731890681,NA
Ateles_belzebuth,6692.42,390,Herbivore,5.966146739123692,8.80873082164357,Herbivore
Ateles_chamek,7053.92,513.6,Herbivore,6.2414447523757515,8.861338769648613,Herbivore
Ateles_fusciceps,9067.94,420,?,6.040254711277414,9.11250039493151,NA
Ateles_geoffroyi,7582.4,446.4,Herbivore,6.101215411067101,8.933585051213324,Herbivore
Ateles_marginatus,6229.28,528,?,6.269096283706261,8.737016035279357,NA
Ateles_paniscus,8697.25,502.8,Herbivore,6.220192476716092,9.07076216272106,Herbivore
Atelocynus_microtis,8363.22,137.4,?,4.922896379788249,9.031598799384916,NA
Atherurus_africanus,2875.65,274.8,Herbivore,5.616043560348194,7.964034014634168,Herbivore
Atilax_paludinosus,3600.16,229.3,Omnivore,5.435031189863859,8.188733567901021,Omnivore
Axis_axis,69499.99,249.6,Herbivore,5.519859636495273,11.14908188766798,Herbivore
Axis_calamianensis,39812.6,206.4,Herbivore,5.329816033607408,10.591938724085304,Herbivore
Axis_kuhlii,54999.99,213.6,Herbivore,5.36410510708604,10.91508828239641,Herbivore
Axis_porcinus,37448.29,257.4,Herbivore,5.5506312951620265,10.5307163270217,Herbivore
Babyrousa_babyrussa,92950.09,281.4,?,5.639777144680289,11.439817961411627,NA
Baiomys_taylori,7.43,39.36,Omnivore,3.6727500721840527,2.005525858729668,Omnivore
Balaena_mysticetus,79691178.99,1506,Carnivore,7.317212408359839,18.19366945996897,Carnivore
Balaenoptera_acutorostrata,5587093.59,600,Carnivore,6.396929655216146,15.535969779688132,Carnivore
Balaenoptera_borealis,22106251.95,888,Carnivore,6.78897174299217,16.911371020146273,Carnivore
Balaenoptera_edeni,19999999.97,864,Carnivore,6.761572768804055,16.811242830018266,Carnivore
Balaenoptera_musculus,154321304.5,1320,Carnivore,7.1853870155804165,18.85454737974012,Carnivore
Balaenoptera_physalus,47506008.23,1380,Carnivore,7.22983877815125,17.676366750058435,Carnivore
Barbastella_barbastellus,8.31,264,Carnivore,5.575949103146316,2.1174596088673567,Carnivore
Bassaricyon_alleni,NA,302.4,?,5.711750644305378,NA,NA
Bassaricyon_gabbii,1250,280.8,?,5.637642672151656,7.1308988302963465,NA
Bassariscus_astutus,1010.37,213,Carnivore,5.3612921657094255,6.918071879384088,Carnivore
Bassariscus_sumichrasti,906,282,?,5.641907070938114,6.80903930604298,NA
Bdeogale_nigripes,2623.01,189.8,Omnivore,5.245970886175828,7.872077792288123,Omnivore
Berardius_bairdii,11380000.04,930,Carnivore,6.835184586147301,16.2473679901774,Carnivore
Bettongia_penicillata,1184.35,148.8,Herbivore,5.002603122398992,7.076949379868591,Herbivore
Bison_bison,624577.07,399,Herbivore,5.988961416889864,13.344830011661875,Herbivore
Bison_bonasus,675876.7,320.4,Herbivore,5.769570215194204,13.423765941939141,Herbivore
Blarina_brevicauda,18.56,29.7,?,3.391147045808654,2.9210087273580543,NA
Blarina_hylophaga,14.49,33.6,Carnivore,3.5145260669691587,2.673458756332591,Carnivore
Bos_frontalis,800143.05,314.4,Herbivore,5.7506660605550515,13.592545803165015,Herbivore
Bos_grunniens,500000,291.3,Herbivore,5.674353663965389,13.122363377404328,Herbivore
Bos_javanicus,635974.34,322.08,Herbivore,5.774799961891481,13.362913495596391,Herbivore
Boselaphus_tragocamelus,182253.04,260.4,Herbivore,5.562218910334414,12.113151330115876,Herbivore
Brachyteles_arachnoides,10537.31,480,Herbivore,6.173786103901937,9.262677571305323,Herbivore
Bubalus_bubalis,929500.97,378.9,Herbivore,5.937272318024555,13.742403129714903,Herbivore
Bubalus_depressicornis,256989.27,433.08,?,6.0709224684426975,12.456789612032997,NA
Bubalus_quarlesi,181718.86,310.2,?,5.737217250742439,12.110216046466032,NA
Budorcas_taxicolor,294515.33,248.88,Herbivore,5.516970852589382,12.59308633504837,Herbivore
Burramys_parvus,44.27,144,Omnivore,4.969813299576001,3.7903072467440495,Omnivore
Cacajao_calvus,3421.04,376.8,Omnivore,5.931714542702208,8.137699877396825,Omnivore
Callimico_goeldii,558,240.6,Omnivore,5.483135803540579,6.324358962381311,Omnivore
Callithrix_geoffroyi,342,211.2,?,5.352805551832106,5.834810737062605,NA
Callithrix_jacchus,290.21,237.6,Omnivore,5.47058858748849,5.670604798850187,Omnivore
Callithrix_kuhlii,374.99,240,Omnivore,5.480638923341991,5.926899358948182,Omnivore
Callithrix_penicillata,339.98,184.8,?,5.2192741592075835,5.828886792350624,NA
Callosciurus_caniceps,264.91,139.2,?,4.935911747900319,5.5793901456598824,NA
Callosciurus_finlaysonii,NA,153.6,?,5.034351820713572,NA,NA
Callosciurus_notatus,209.49,146.4,Omnivore,4.986342601527212,5.344676005526054,Omnivore
Callosciurus_prevostii,400,160.6,Omnivore,5.078916801512661,5.991464547107982,Omnivore
Calomyscus_bailwardi,21.38,112.8,?,4.725616339063959,3.062455905596899,NA
Caluromys_derbianus,326.72,82.2,Omnivore,4.409155302062135,5.7891035349763005,Omnivore
Caluromys_philander,246.47,91.4,?,4.515245478460105,5.507240282222274,NA
Camelus_bactrianus,554515.91,452.4,Herbivore,6.114566744241966,13.225850777876717,Herbivore
Camelus_dromedarius,492714.47,410.4,Herbivore,6.01713229385656,13.107685116885051,Herbivore
Canis_adustus,10392.49,150.7,?,5.01529110563245,9.24883870889395,NA
Canis_aureus,9658.7,208.8,?,5.341376856008484,9.1756143425811,NA
Canis_latrans,11989.1,261.8,Omnivore,5.5675808534758,9.3917531826521,Omnivore
Canis_lupus,31756.51,300.6,Carnivore,5.705780477318874,10.365853022673218,Carnivore
Canis_mesomelas,8247.3,184.2,Carnivore,5.216022123821206,9.017641153036047,Carnivore
Cannomys_badius,472.07,52.8,?,3.966511190712216,6.15712727967419,NA
Capra_caucasica,58149.52,247.8,?,5.512621969195042,10.970772903398554,NA
Capra_falconeri,54303.37,198.6,?,5.291292751611072,10.902341566611323,NA
Capra_hircus,47386.47,249.6,Herbivore,5.519859636495273,10.766092023898576,Herbivore
Capra_ibex,69546.83,259.8,Herbivore,5.559912104236499,11.149755617592502,Herbivore
Capra_nubiana,47763.72,236.4,?,5.465525285531943,10.774021634480494,NA
Capra_sibirica,130000,267.3,?,5.588371623144873,11.77528972943772,NA
Capreolus_capreolus,22502.01,207,Herbivore,5.332718793265369,10.021359917535861,Herbivore
Capricornis_crispus,43030.64,255.48,?,5.543144128693388,10.669667699066217,NA
Capricornis_sumatraensis,110942.22,237,Herbivore,5.4680601411351315,11.616764804225669,Herbivore
Capromys_pilorides,5200,150.8,?,5.015954455573856,8.556413904569519,NA
Caracal_caracal,11964.38,223.8,?,5.4107527958778245,9.389689181197962,NA
Carollia_perspicillata,19.23,176.4,Omnivore,5.172754143572691,2.9564715596006885,Omnivore
Castor_canadensis,18124.41,230.4,Herbivore,5.439816928821736,9.80501492746892,Herbivore
Catopuma_temminckii,7726.46,246,Carnivore,5.5053315359323625,8.952406080672063,Carnivore
Cavia_aperea,524.38,72,Herbivore,4.276666119016055,6.262216612336917,Herbivore
Cavia_porcellus,727.99,160.8,?,5.080161356744866,6.5902873118386065,NA
Cavia_tschudii,1000,75.6,?,4.3254562831854875,6.907755278982137,NA
Cebus_albifrons,2509.68,506.4,Omnivore,6.227326870829966,7.827910533958443,Omnivore
Cebus_capucinus,3005.99,652.8,Omnivore,6.481270803649897,8.008362243627413,Omnivore
Cebus_olivaceus,2787.64,528,Omnivore,6.269096283706261,7.932950638722427,Omnivore
Cephalophus_dorsalis,20000,207.48,Omnivore,5.335034949483199,9.903487552536127,Omnivore
Cephalophus_jentinki,68489.54,231,Herbivore,5.442417710521793,11.134436311860446,Herbivore
Cephalophus_natalensis,12724.51,181.2,Herbivore,5.199601393608879,9.451285333801087,Herbivore
Cephalophus_niger,19094.32,149.82,Herbivore,5.009434573519737,9.857146187608913,Herbivore
Cephalophus_nigrifrons,14676.33,225.6,Herbivore,5.418763519623904,9.593991270913298,Herbivore
Cephalophus_rufilatus,12114.57,148.2,Herbivore,4.998562712861986,9.402164139430468,Herbivore
Cephalophus_silvicultor,62006.6,238.98,Herbivore,5.476379866421608,11.03499610997456,Herbivore
Cephalophus_weynsi,NA,182.7,?,5.207845463383961,NA,NA
Ceratotherium_simum,2285939.43,570,Herbivore,6.345636360828596,14.642287626922874,Herbivore
Cercartetus_nanus,26.85,109.8,Omnivore,4.69866052907543,3.2902658209548736,Omnivore
Cercocebus_agilis,7105.62,372,Omnivore,5.918893854273146,8.868641299215255,Omnivore
Cercocebus_torquatus,7293.07,456,Omnivore,6.1224928095143865,8.894679861183063,Omnivore
Cercopithecus_ascanius,3540.24,357,Omnivore,5.877735781779639,8.171949800439902,Omnivore
Cercopithecus_campbelli,3627.73,378,Omnivore,5.934894195619588,8.196362387296947,Omnivore
Cercopithecus_cephus,3444.88,354,Omnivore,5.869296913133774,8.144644349749635,Omnivore
Cercopithecus_diana,4358.91,434.4,Herbivore,6.0739657686197255,8.37997730508787,Herbivore
Cercopithecus_erythrogaster,3444.88,288,?,5.662960480135946,8.144644349749635,NA
Cercopithecus_hamlyni,NA,343.2,?,5.838313367613807,NA,NA
Cercopithecus_mitis,5041.29,389.4,Omnivore,5.964607092938099,8.525417280696145,Omnivore
Cercopithecus_mona,3980.17,360,Omnivore,5.886104031450156,8.289079810934124,Omnivore
Cercopithecus_neglectus,5324.52,342.6,Omnivore,5.83656358589002,8.580077845669626,Omnivore
Cercopithecus_nictitans,5256.91,324,Omnivore,5.780743515792329,8.567298680642462,Omnivore
Cercopithecus_petaurista,3233.67,288,Herbivore,5.662960480135946,8.081372994114208,Herbivore
Cercopithecus_pogonias,3578.27,306.6,Omnivore,5.725543966437714,8.182634722373097,Omnivore
Cercopithecus_wolfi,3255.18,288,Herbivore,5.662960480135946,8.088002852652878,Herbivore
Cerdocyon_thous,5741.66,145.2,Omnivore,4.978112102390695,8.655503646110027,Omnivore
Cervus_elaphus,240867.13,349.8,Herbivore,5.857361562584502,12.392000732634907,Herbivore
Cervus_nippon,52999.99,310.32,Herbivore,5.737604023131712,10.878047003854995,Herbivore
Chaetodipus_fallax,19.19,99.6,Herbivore,4.601162164590552,2.9543893100196086,Herbivore
Chaetodipus_formosus,20.02,72.6,?,4.28496492183075,2.9967317738870745,NA
Chaetophractus_vellerosus,930.16,194.4,Omnivore,5.2699178920263385,6.835356614360353,Omnivore
Chaetophractus_villosus,4372.8,271.2,Omnivore,5.60285655606624,8.383158815173804,Omnivore
Chalinolobus_gouldii,14.24,93.6,?,4.539030383483547,2.65605490598383,NA
Chalinolobus_morio,8.91,115.2,?,4.746669748261791,2.187174241482718,NA
Cheirogaleus_medius,196.76,289.8,Omnivore,5.669191029886582,5.281984711927139,Omnivore
Chinchilla_lanigera,480.28,171,Herbivore,5.14166355650266,6.174369267162517,Herbivore
Chironectes_minimus,974.33,36.6,Carnivore,3.6000482404073204,6.8817500552946225,Carnivore
Chiropodomys_gliroides,23.68,43.2,?,3.765840495250065,3.164630810015805,NA
Chiropotes_albinasus,2793.21,222,Herbivore,5.402677381872279,7.934946751088628,Herbivore
Chiropotes_satanas,2967.27,225.6,Herbivore,5.418763519623904,7.995397617161603,Herbivore
Chlorocebus_aethiops,3695.99,381.6,Omnivore,5.944372939574132,8.21500372713021,Omnivore
Choloepus_didactylus,6646.5,387.6,?,5.959973880016611,8.801845679307654,NA
Choloepus_hoffmanni,5893.5,438.6,Herbivore,6.083587835983788,8.681605327666624,Herbivore
Chrysocyon_brachyurus,23325,190.8,Omnivore,5.251225759014186,10.057281025715545,Omnivore
Civettictis_civetta,12075.58,336,Omnivore,5.817111159963204,9.398940510493514,Omnivore
Coendou_prehensilis,4116.2,263.4,Herbivore,5.573673789309181,8.32268568663836,Herbivore
Colobus_angolensis,8990.31,423.6,Herbivore,6.048789613727251,9.10390260962977,Herbivore
Colobus_guereza,9925.88,357,Herbivore,5.877735781779639,9.20290076661229,Herbivore
Colobus_polykomos,8797.29,386.4,Herbivore,5.9568731023383625,9.082198998493105,Herbivore
Conepatus_chinga,NA,120,Omnivore,4.787491742782046,NA,Omnivore
Conepatus_leuconotus,3293.91,103.2,?,4.636668853047462,8.09983058795995,NA
Conilurus_penicillatus,175.02,54,?,3.9889840465642745,5.164900253107685,NA
Connochaetes_gnou,156547.53,250.8,Herbivore,5.524655808758766,11.96111494892328,Herbivore
Connochaetes_taurinus,198619.68,274.8,Herbivore,5.616043560348194,12.199147119339347,Herbivore
Corynorhinus_townsendii,10.3,250,Carnivore,5.521460917862246,2.33214389523559,Carnivore
Cricetomys_emini,1280,88.8,Herbivore,4.486386649998124,7.154615356913663,Herbivore
Cricetomys_gambianus,1267.52,100.8,?,4.613138355637268,7.1448175144335515,NA
Cricetulus_barabensis,NA,63.6,Omnivore,4.152613470346076,NA,Omnivore
Cricetus_cricetus,428.95,45.6,Omnivore,3.8199077165203406,6.061340362018974,Omnivore
Crocidura_flavescens,31.22,26.4,Carnivore,3.2733640101522705,3.441058915087286,Carnivore
Crocidura_leucodon,10.88,35.4,?,3.5667118201397288,2.3869262414277967,NA
Crocidura_russula,9.89,43.2,?,3.765840495250065,2.2915241456346207,NA
Crocidura_suaveolens,7.35,33,Carnivore,3.4965075614664802,1.9947003132247452,Carnivore
Crocuta_crocuta,63369.98,493.2,Carnivore,6.200914771290189,11.05674552671076,Carnivore
Crossarchus_obscurus,1395.09,133.8,Omnivore,4.896346147694128,7.240714208303422,Omnivore
Cryptomys_damarensis,112.2,186,Herbivore,5.225746673713202,4.720282993088596,Herbivore
Cryptoprocta_ferox,9500,258.6,Carnivore,5.555282466337757,9.159047077588632,Carnivore
Cryptotis_parva,4.97,31.5,?,3.449987545831587,1.6034198401085373,NA
Ctenodactylus_gundi,288.41,69.6,?,4.242764567340374,5.664383078873463,NA
Cuniculus_paca,8172.55,193.8,Herbivore,5.266826699456666,9.008536256658573,Herbivore
Cuniculus_taczanowskii,8999.95,226.8,?,5.4240685718535975,9.104974300747369,NA
Cuon_alpinus,15800,192.6,Carnivore,5.260615499364025,9.667765219015058,Carnivore
Cynictis_penicillata,694.41,182.4,Carnivore,5.206202077640231,6.543062564164107,Carnivore
Cynomys_ludovicianus,797.05,141,Herbivore,4.948759890378168,6.680917412079656,Herbivore
Cynopterus_brachyotis,33.87,108.6,?,4.687671407499835,3.5225296668296804,NA
Cynopterus_sphinx,44.71,120,Herbivore,4.787491742782046,3.800197190245889,Herbivore
Dactylopsila_trivirgata,413.41,115.1,Omnivore,4.745801315727837,6.0244398366019345,Omnivore
Dama_dama,57224.61,312,Herbivore,5.7430031878094825,10.954739329594398,Herbivore
Damaliscus_lunatus,136000.33,318,Herbivore,5.762051382780177,11.820412591185834,Herbivore
Damaliscus_pygargus,77784.55,268.02,Herbivore,5.591061604592082,11.261698104327397,Herbivore
Dasycercus_cristicauda,99.54,86.4,Carnivore,4.45898767581001,4.6005595734304086,Carnivore
Dasyprocta_azarae,2976.81,141.6,?,4.953006181259619,7.998607536338783,NA
Dasyprocta_cristata,2650.03,168,?,5.123963979403259,7.882326239670905,NA
Dasyprocta_fuliginosa,3500.02,216,Herbivore,5.375278407684165,8.160523961746893,Herbivore
Dasyprocta_leporina,3009.99,213.6,Herbivore,5.36410510708604,8.009692035478267,Herbivore
Dasyprocta_mexicana,4999.99,157.2,?,5.057518879995106,8.517191191414238,NA
Dasyprocta_prymnolopha,2900,195.6,?,5.276071757600717,7.9724660159745655,NA
Dasyprocta_punctata,2309.12,142.8,Herbivore,4.9614450499054845,7.7446217785540945,Herbivore
Dasyprocta_ruatanica,NA,164.4,?,5.10230248262208,NA,NA
Dasypus_novemcinctus,3949.01,223.8,Omnivore,5.4107527958778245,8.281220193570098,Omnivore
Dasyuroides_byrnei,109.47,90,Carnivore,4.499809670330265,4.695650539116466,Carnivore
Dasyurus_geoffroii,1106.62,67.2,Carnivore,4.207673247529104,7.009065603678602,Carnivore
Dasyurus_hallucatus,470.92,52.8,Carnivore,3.966511190712216,6.154688228209996,Carnivore
Dasyurus_maculatus,3284.15,70.8,Carnivore,4.259859000699674,8.096863145534074,Carnivore
Dasyurus_viverrinus,1101.49,81.6,Carnivore,4.401829261970061,7.004419087671909,Carnivore
Daubentonia_madagascariensis,2731.37,339.6,Omnivore,5.827768454437193,7.912558593805519,Omnivore
Delphinapterus_leucas,1381640.73,480,Carnivore,6.173786103901937,14.13878228569275,Carnivore
Delphinus_delphis,79271.69,270,Carnivore,5.598421958998375,11.280636345144753,Carnivore
Dendrohyrax_arboreus,2981.11,155.4,?,5.046002437933547,8.000050993366273,NA
Dendrolagus_dorianus,8976.58,162,?,5.087596335232384,9.102374242430699,NA
Dendrolagus_goodfellowi,7948.78,267.6,?,5.589493328254074,8.980773736752825,NA
Dendrolagus_inustus,12625,262.8,?,5.571393286610456,9.443434254143561,NA
Dendrolagus_matschiei,8293.4,304.4,?,5.718342625987531,9.023215296737906,NA
Dendrolagus_ursinus,13249.99,241.2,?,5.485626464853031,9.491752076697102,NA
Dendromus_melanotis,9.1,50.4,?,3.919991175077323,2.2082744135228043,NA
Dendromus_mesomelas,10.2,39.6,Herbivore,3.6788291182604347,2.3223877202902252,Herbivore
Desmodillus_auricularis,54.81,73.2,Herbivore,4.293195420967266,4.003872659058025,Herbivore
Desmodus_rotundus,33.16,292.2,Carnivore,5.677438499316599,3.501344330267094,Carnivore
Dicerorhinus_sumatrensis,1046156.04,406.8,Herbivore,6.008321664174405,13.860633090301368,Herbivore
Diceros_bicornis,995940.54,624,Herbivore,6.436150368369428,13.81144283598951,Herbivore
Dicrostonyx_groenlandicus,58.44,39.6,?,3.6788291182604347,4.068000586882499,NA
Didelphis_aurita,1105.88,48,Omnivore,3.871201010907891,7.008396677099987,Omnivore
Didelphis_marsupialis,1134.75,41.4,Omnivore,3.7232808808312687,7.034167641336575,Omnivore
Didelphis_virginiana,2442.08,69.6,Omnivore,4.242764567340374,7.800605414166812,Omnivore
Dinomys_branickii,12500,133.2,Herbivore,4.891851758106289,9.433483923290392,Herbivore
Diphylla_ecaudata,28.11,96,Carnivore,4.564348191467836,3.3361253849184407,Carnivore
Dipodillus_campestris,27.58,87.6,?,4.472780997942346,3.3170908723651555,NA
Dipodomys_deserti,107.63,103.2,Herbivore,4.636668853047462,4.678699419276207,Herbivore
Dipodomys_heermanni,63.08,64.2,Herbivore,4.162003210695915,4.1444037620948375,Herbivore
Dipodomys_merriami,37.91,70.2,?,4.251348311031766,3.635214929528243,NA
Dipodomys_ordii,50.4,118.2,Herbivore,4.772378104971998,3.919991175077323,Herbivore
Dipodomys_spectabilis,124.61,94.2,Omnivore,4.545420181582317,4.8251888599547765,Omnivore
Dobsonia_moluccensis,447.64,147.6,Herbivore,4.994505912166372,6.103989337949827,Herbivore
Dolichotis_patagonum,8000,170.4,Herbivore,5.138148614395216,8.987196820661973,Herbivore
Dorcopsis_luctuosa,4939.56,131.4,?,4.8782461060505105,8.505031537389193,NA
Dorcopsis_muelleri,5370.79,120,?,4.787491742782046,8.588730290276807,NA
Dorcopsulus_macleayi,2780.54,94.8,?,4.551769409260976,7.930400432425959,NA
Dryomys_nitedula,29.5,48.6,?,3.883623530906448,3.3843902633457743,NA
Dugong_dugon,295000,858,Herbivore,6.754604099487962,12.594730635321957,Herbivore
Echinops_telfairi,152.25,192,Carnivore,5.2574953720277815,5.025523906590006,Carnivore
Echymipera_rufescens,1051.48,36,?,3.58351893845611,6.957953974514883,NA
Eidolon_helvum,254.61,261.795,Herbivore,5.56756175474491,5.539732962649695,Herbivore
Eira_barbara,4134.99,241.8,Omnivore,5.488110938180692,8.327240189075182,Omnivore
Elaphodus_cephalophus,23087.87,272.4,Herbivore,5.607271574275357,10.047062650367169,Herbivore
Elaphurus_davidianus,165989.17,304.8,Herbivore,5.7196558238124915,12.019677824246541,Herbivore
Elephantulus_intufi,48.9,108.6,?,4.687671407499835,3.8897773964808264,NA
Elephantulus_rozeti,43.07,61.2,?,4.11414718951828,3.7628266990660193,NA
Elephantulus_rufescens,52.78,83.4,Carnivore,4.423648309364701,3.966132331075178,Carnivore
Elephas_maximus,3269794.34,957.6,Herbivore,6.864430154243763,15.00023764792923,Herbivore
Eliomys_melanurus,100.36,74.4,Omnivore,4.309455941839047,4.608763721498222,Omnivore
Eliomys_quercinus,114.61,66,Omnivore,4.189654742026425,4.741535060508608,Omnivore
Ellobius_talpinus,40,76.8,Herbivore,4.341204640153626,3.6888794541139363,Herbivore
Enhydra_lutris,27410.93,342,Carnivore,5.834810737062605,10.21869711794416,Carnivore
Epomophorus_gambianus,134.59,93.6,Herbivore,4.539030383483547,4.902233120245624,Herbivore
Epomophorus_wahlbergi,93.59,121.2,Omnivore,4.797442073635214,4.538923540169165,Omnivore
Eptesicus_fuscus,17.49,234,Carnivore,5.455321115357702,2.8616292890305104,Carnivore
Eptesicus_nilssonii,10.72,213,Carnivore,5.3612921657094255,2.372111155642656,Carnivore
Eptesicus_serotinus,23.09,162,Carnivore,5.087596335232384,3.139399623366404,Carnivore
Equus_asinus,164998.49,564,?,6.335054251498059,12.013691601325691,NA
Equus_caballus,403598.53,714,?,6.570882962339584,12.908175925234938,NA
Equus_grevyi,408000.35,342,Herbivore,5.834810737062605,12.919023311229068,Herbivore
Equus_hemionus,235248.07,422.4,?,6.045952732392052,12.368395853375716,NA
Equus_kiang,281138.63,361.2,?,5.88943182154283,12.546603171856882,NA
Equus_zebra,282462.13,343.2,?,5.838313367613807,12.551299767485368,NA
Erinaceus_amurensis,NA,96,?,4.564348191467836,NA,NA
Erinaceus_concolor,665.99,84,Carnivore,4.430816798843313,6.501274655412647,Carnivore
Erinaceus_europaeus,777.95,154.2,Omnivore,5.038250461129229,6.656662254760972,Omnivore
Erythrocebus_patas,7966.3,323.4,Omnivore,5.778889947143006,8.982975423087701,Omnivore
Eschrichtius_robustus,27324024.19,924,Carnivore,6.828712071641684,17.123276880135784,Carnivore
Eubalaena_australis,22999999.91,840,Carnivore,6.733401891837359,16.95100476998038,Carnivore
Eubalaena_glacialis,22999999.91,804,Carnivore,6.6895992691789665,16.95100476998038,Carnivore
Eudorcas_rufifrons,26999.77,168,Herbivore,5.123963979403259,10.203583626431666,Herbivore
Eudorcas_thomsonii,22907.43,211.02,Herbivore,5.351952915713946,10.039216591066937,Herbivore
Eulemur_coronatus,1699.85,272.4,Herbivore,5.607271574275357,7.438295290857227,Herbivore
Eulemur_fulvus,2376.99,435,Herbivore,6.075346031088684,7.773590260367752,Herbivore
Eulemur_macaco,2470.43,405,Herbivore,6.003887067106539,7.812147503539105,Herbivore
Eulemur_mongoz,1771.13,397.2,Herbivore,5.984439932171018,7.479373039944843,Herbivore
Eulemur_rubriventer,2015.4,380.4,Herbivore,5.941223330671235,7.608572965846302,Herbivore
Eumetopias_jubatus,382466.74,376.8,Carnivore,5.931714542702208,12.854396974219622,Carnivore
Euphractus_sexcinctus,4731.16,245.58,Omnivore,5.503622759732367,8.461925694547762,Omnivore
Falsistrellus_tasmaniensis,22.54,72,?,4.276666119016055,3.11529150861163,NA
